question_id,chapter,type,outcomes,reviewed_sources,content_sha256,review_date,question
u3-ch11/application-13,u3-ch11,application,B11,scenario:u3-ch11:10,d88c29a314ede6e971f54e6994ccdb833bb5244e40ce4174bc997b2124bcfee0,2026-09-11,"Case review — A beginner needs a query showing only student names and marks. A classmate claims: “A wizard always knows which fields the teacher intended.” Correct the misconception, choose a better action, specify a check and state a remaining precaution."
u3-ch11/application-14,u3-ch11,application,B11,scenario:u3-ch11:11,fda0bd462ee036abf8e15b28f98d8114c712e118d0e53a6d2c962a5ac03a15af,2026-09-11,"Case review — A learner confuses a query’s output visibility setting with its sort order. A classmate claims: “Every row of the design grid performs the same function.” Correct the misconception, choose a better action, specify a check and state a remaining precaution."
u3-ch11/application-15,u3-ch11,application,B11,scenario:u3-ch11:12,bfa6380f6779dc924207382bd752390b68142f690fe98bfabfc969d6d77f1a91,2026-09-11,"Case review — A contact query should retrieve records for one specified city. A classmate claims: “A criterion on the city field automatically filters every unrelated field by the same text.” Correct the misconception, choose a better action, specify a check and state a remaining precaution."
u3-ch11/application-16,u3-ch11,application,B11,scenario:u3-ch11:13,d17d189d56e1c75607c01ec8e887b47fa5c5b064d804b050c589b022533fa0c1,2026-09-11,"Case review — A query must show a particular class and only its students above a threshold. A classmate claims: “Testing either condition alone proves the combined result is correct.” Correct the misconception, choose a better action, specify a check and state a remaining precaution."
u3-ch11/application-17,u3-ch11,application,B11,scenario:u3-ch11:14,ba7d3e957272ec43cb7de662dc41b32c5d3c64744a4cd48d58c677b238a96b62,2026-09-11,"Case review — A teacher needs to repeat the same selection on updated student data next week. A classmate claims: “Saving a query means its results can never change when the source changes.” Correct the misconception, choose a better action, specify a check and state a remaining precaution."
u3-ch11/application-18,u3-ch11,application,B11,scenario:u3-ch11:1,8a9c21d3706e3401bc6034b2a4fea039e496cb693494a4145cbe7e5b2ad807b2,2026-09-11,"An operator proposes the following response: “Select those output fields in the query while leaving the source table structure intact.” The situation is: A result should show only StudentName and Marks from a wider student table. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-19,u3-ch11,application,B11,scenario:u3-ch11:2,4dd58f7b50e1b38f45c48be761a628de8d94038484bdf028b07c6f2c89e3fbc0,2026-09-11,"An operator proposes the following response: “Use a condition such as Marks >= 50 and test the boundary.” The situation is: A list must include learners scoring 50 or more, including exactly 50. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-20,u3-ch11,application,B11,scenario:u3-ch11:3,4e91e2363e5fc53ffc98fe5b6bc715fb12fce5f17cb9f0033ddbdd1cb1be0ce0,2026-09-11,"An operator proposes the following response: “Join the class and marks conditions with AND.” The situation is: A result must include ClassID 3 students who also score above 70. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-21,u3-ch11,application,B11,scenario:u3-ch11:4,e8a39f17b015ab3542fa979120bc5ecd230cd9233477eb8a1b96f224a702588d,2026-09-11,"An operator proposes the following response: “Join the two alternative city conditions with OR.” The situation is: A contact list should include customers from Delhi or Mumbai. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-22,u3-ch11,application,B11,scenario:u3-ch11:5,ed94055f0f01d56c597747a583be63c660dc47027445155f47332ae127aaca0b,2026-09-11,"An operator proposes the following response: “Specify descending order on Marks in the query.” The situation is: A marks report needs the highest score first. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-23,u3-ch11,application,B11,scenario:u3-ch11:6,d0f61613962a6c26cd34c6d781e7f1acdfd49cf34941c2d8f033ec1c07746183,2026-09-11,"An operator proposes the following response: “Add and check the required calculated result using the appropriate query tools.” The situation is: A query should show the value of each order line from Quantity and UnitPrice. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-24,u3-ch11,application,B11,scenario:u3-ch11:7,4afebf03017438a1d8c42c0e483c8724bd658e0e85632ee2ead3c111a94d066b,2026-09-11,"An operator proposes the following response: “Enter and test the supported prefix criterion, such as R* where the graphical interface uses * for a character sequence.” The situation is: A query should list names that begin with R. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-25,u3-ch11,application,B11,scenario:u3-ch11:8,3cb11524560cb544f142b5ea968799d245057717bce103b5e05d34967542ed03,2026-09-11,"An operator proposes the following response: “Edit the saved query’s criterion and run it again with boundary test records.” The situation is: A teacher changes the required minimum score from 50 to 60. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-26,u3-ch11,application,B11,scenario:u3-ch11:9,7f447a21333053c9ceef1189795fa3fb2a026a3fe81d159bb35d03805c656421,2026-09-11,"An operator proposes the following response: “Verify all included values and compare the reported mean with the expected calculation.” The situation is: A query reports the average of three complete scores but a reviewer has checked only one row. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-27,u3-ch11,application,B11,scenario:u3-ch11:10,c06a8caf4b2e6b4bdb360d175e72bd2f21db487ff74ae898e088392f48eecbc3,2026-09-11,"An operator proposes the following response: “Use the Query Wizard, choose the correct source and required fields, and review the result.” The situation is: A beginner needs a query showing only student names and marks. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-28,u3-ch11,application,B11,scenario:u3-ch11:11,721d7a369ae08124031d4428eb1b09bc06120b57d9079e8eeade209baecdcb0c,2026-09-11,"An operator proposes the following response: “Identify and configure the correct grid rows for the different tasks.” The situation is: A learner confuses a query’s output visibility setting with its sort order. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-29,u3-ch11,application,B11,scenario:u3-ch11:12,19e14576ca27f98214b3501a282d6ed6c59ec5f287c25f8b21b3c57605613563,2026-09-11,"An operator proposes the following response: “Apply the supported city criterion and test a matching and a nonmatching record.” The situation is: A contact query should retrieve records for one specified city. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-30,u3-ch11,application,B11,scenario:u3-ch11:13,bc67a6f248de5a2d8dea58c00ec0d83fa70ebe21cab7c790797836e7ae837397,2026-09-11,"An operator proposes the following response: “Configure the class and score conditions with the intended AND relationship.” The situation is: A query must show a particular class and only its students above a threshold. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-31,u3-ch11,application,B11,scenario:u3-ch11:14,823544530f9fb4e1e82adb008ccf44c73e4a95075def9d8da780da3546912091,2026-09-11,"An operator proposes the following response: “Save the verified query under a meaningful name and rerun it when required.” The situation is: A teacher needs to repeat the same selection on updated student data next week. Explain why the response fits, a misconception to avoid, a result to verify and one precaution still needed."
u3-ch11/application-32,u3-ch11,application,B11,scenario:u3-ch11:1;scenario:u3-ch11:6,a9ee796d357a45dc8c87aaa690fa868c74b20babd755bbc538f5db02a5456516,2026-09-11,Choose actions and checks for both cases rather than copying one response indiscriminately. Case A: A result should show only StudentName and Marks from a wider student table. Case B: A query should show the value of each order line from Quantity and UnitPrice. Give one targeted action and one verification for each.
u3-ch11/application-33,u3-ch11,application,B11,scenario:u3-ch11:2;scenario:u3-ch11:7,bf801b506004042b39266630eb445a7e919c7102905246dc470f08419905626a,2026-09-11,"Choose actions and checks for both cases rather than copying one response indiscriminately. Case A: A list must include learners scoring 50 or more, including exactly 50. Case B: A query should list names that begin with R. Give one targeted action and one verification for each."
u3-ch11/application-34,u3-ch11,application,B11,scenario:u3-ch11:3;scenario:u3-ch11:8,e4dad64dfbd95eb79f8a83a4d5721dc61ad9fbcbb58362dd3b95049be8e35796,2026-09-11,Choose actions and checks for both cases rather than copying one response indiscriminately. Case A: A result must include ClassID 3 students who also score above 70. Case B: A teacher changes the required minimum score from 50 to 60. Give one targeted action and one verification for each.
u3-ch11/application-35,u3-ch11,application,B11,scenario:u3-ch11:4;scenario:u3-ch11:9,2a28fb67c8f7e93bda48dbf464106625e7f0fa1354185b783e4b8b518359cd93,2026-09-11,Choose actions and checks for both cases rather than copying one response indiscriminately. Case A: A contact list should include customers from Delhi or Mumbai. Case B: A query reports the average of three complete scores but a reviewer has checked only one row. Give one targeted action and one verification for each.
u3-ch11/application-36,u3-ch11,application,B11,scenario:u3-ch11:5;scenario:u3-ch11:10,a9c91214b2975c41669f5cadf811ebafffc85f87c8a1a69caa9ae42c67ef9b45,2026-09-11,Choose actions and checks for both cases rather than copying one response indiscriminately. Case A: A marks report needs the highest score first. Case B: A beginner needs a query showing only student names and marks. Give one targeted action and one verification for each.
u3-ch11/application-37,u3-ch11,application,B11,scenario:u3-ch11:6;scenario:u3-ch11:11,7b2b6784ff46fd9cb5fac2dab4e039d796551096eb2481bf107c35ff618aff66,2026-09-11,Choose actions and checks for both cases rather than copying one response indiscriminately. Case A: A query should show the value of each order line from Quantity and UnitPrice. Case B: A learner confuses a query’s output visibility setting with its sort order. Give one targeted action and one verification for each.
u3-ch11/application-38,u3-ch11,application,B11,scenario:u3-ch11:7;scenario:u3-ch11:12,c8a543f928f08ae7a477b1c4466498b6cc6f9a7439fab9ae394f82b06308ddb6,2026-09-11,Choose actions and checks for both cases rather than copying one response indiscriminately. Case A: A query should list names that begin with R. Case B: A contact query should retrieve records for one specified city. Give one targeted action and one verification for each.
u3-ch11/application-39,u3-ch11,application,B11,scenario:u3-ch11:8;scenario:u3-ch11:13,bc0ca03dd5d0c85d3935c340976645ba226b6889e278815c7b0ca8e9711b9335,2026-09-11,Choose actions and checks for both cases rather than copying one response indiscriminately. Case A: A teacher changes the required minimum score from 50 to 60. Case B: A query must show a particular class and only its students above a threshold. Give one targeted action and one verification for each.
u3-ch11/application-40,u3-ch11,application,B11,scenario:u3-ch11:9;scenario:u3-ch11:14,75692ea7783286dbe578909901dab2c0b3f72f244fc8a1721793c50eb4d6b47f,2026-09-11,Choose actions and checks for both cases rather than copying one response indiscriminately. Case A: A query reports the average of three complete scores but a reviewer has checked only one row. Case B: A teacher needs to repeat the same selection on updated student data next week. Give one targeted action and one verification for each.
u3-ch11/competitive-1,u3-ch11,competitive,B11,written:u3-ch11:7,14560b63110d8fd66de3517a09a3e2fdfc9256480c7b89923197133ac2061d97,2026-09-11,"A query includes records scoring 60, 70 and 80. The designer changes the sort order and claims that the mean score must change. Evaluate the claim and explain the check."
u3-ch11/competitive-2,u3-ch11,competitive,B11,written:u3-ch11:8,5c966c30091c7b48ca058eb51b6605a5312d623475ab833743d6840388cf0ea9,2026-09-11,A query’s output looks correct for one record. What additional tests distinguish a correct criterion from an accidental match?
u3-ch11/competitive-3,u3-ch11,competitive,B11,scenario:u3-ch11:1,ed84f5bb6f1d9d3c0a8fe907a7dcb27dd6eb6e05b35b2f956a21fed2d94ba30e,2026-09-11,Evidence challenge — A result should show only StudentName and Marks from a wider student table. A check finds: “The result displays the requested two fields and the source retains its other fields.” A learner concludes: “Omitting a field from the query output deletes that column from the table.” Does that evidence justify the conclusion? Explain the logical error and a remaining limit on what can be concluded.
u3-ch11/competitive-4,u3-ch11,competitive,B11,scenario:u3-ch11:2,4ba6272c025e9c461ef8f0b8b7e7f1a4e0ba8ecae884e09cc7d50f4db87800bd,2026-09-11,"Compare two reviewers in this case: A list must include learners scoring 50 or more, including exactly 50. Reviewer A says: “Marks > 50 includes a value equal to 50.” Reviewer B says: “A strict greater-than comparison excludes equality at the boundary.” Whose reasoning is defensible? Give an action and an observable check that would support your decision."
u3-ch11/competitive-5,u3-ch11,competitive,B11,scenario:u3-ch11:3,64714404399db1d30890fc53f0f133a8b592480cb12cb9124dfa9b11898b3515,2026-09-11,"Necessary or sufficient? In this case, A result must include ClassID 3 students who also score above 70. the proposed action is: “Join the class and marks conditions with AND.” Would performing that action alone establish that every relevant issue is solved? Explain what evidence and qualification your judgement requires."
u3-ch11/competitive-6,u3-ch11,competitive,B11,scenario:u3-ch11:4,43c576f7be3a51eda004a6cb5a6a1578847b6d770f75de61c8c391d3b9dd9095,2026-09-11,"Decision audit — A contact list should include customers from Delhi or Mumbai. A team reports success but provides no supporting observations. Using or conditions, specify a useful test, explain the consequence of overlooking it and evaluate the claim “A single city field must simultaneously equal both different city names.”."
u3-ch11/competitive-7,u3-ch11,competitive,B11,scenario:u3-ch11:5,43d6c76752b835e69df276c8d0a2d04e938a19475ce884b065f7b17a119e7a07,2026-09-11,Evidence challenge — A marks report needs the highest score first. A check finds: “Retrieved marks run from higher to lower while all qualifying records remain.” A learner concludes: “Descending sort means discard every record except the highest one.” Does that evidence justify the conclusion? Explain the logical error and a remaining limit on what can be concluded.
u3-ch11/competitive-8,u3-ch11,competitive,B11,scenario:u3-ch11:6,f24a80bdbf34ed6ac5d0f65db0da6addc1cc438f452de4aaf582c3af4c0691d7,2026-09-11,Compare two reviewers in this case: A query should show the value of each order line from Quantity and UnitPrice. Reviewer A says: “A displayed calculated amount is correct even if it uses the wrong numerical fields.” Reviewer B says: “A calculation must use the intended operands and operation.” Whose reasoning is defensible? Give an action and an observable check that would support your decision.
u3-ch11/competitive-9,u3-ch11,competitive,B11,scenario:u3-ch11:7,690f0838f2515fcbd4823b67bb9bb45f1990fa162c2da98dfcb1957a0645a600,2026-09-11,"Necessary or sufficient? In this case, A query should list names that begin with R. the proposed action is: “Enter and test the supported prefix criterion, such as R* where the graphical interface uses * for a character sequence.” Would performing that action alone establish that every relevant issue is solved? Explain what evidence and qualification your judgement requires."
u3-ch11/competitive-10,u3-ch11,competitive,B11,scenario:u3-ch11:8,f815f4a5861c04ce7097261e2566c8cec05fd9532125af5a24d847fb78362e0c,2026-09-11,"Decision audit — A teacher changes the required minimum score from 50 to 60. A team reports success but provides no supporting observations. Using editing query criteria, specify a useful test, explain the consequence of overlooking it and evaluate the claim “Raising a retrieval threshold must delete every lower-scoring student from the table.”."
u3-ch11/competitive-11,u3-ch11,competitive,B11,scenario:u3-ch11:9,97a58924196df6355aeb492655071d7e7210731179a91fd8e579ee0cceacbb4b,2026-09-11,Evidence challenge — A query reports the average of three complete scores but a reviewer has checked only one row. A check finds: “The reported mean matches a manual check of the included test scores.” A learner concludes: “One correct displayed row proves every numerical summary is right.” Does that evidence justify the conclusion? Explain the logical error and a remaining limit on what can be concluded.
u3-ch11/competitive-12,u3-ch11,competitive,B11,scenario:u3-ch11:10,5cbbbe66538b754da720eaa00ae0c796b0cc6c5bd2f2074f76e97988f0d359b0,2026-09-11,Compare two reviewers in this case: A beginner needs a query showing only student names and marks. Reviewer A says: “A wizard always knows which fields the teacher intended.” Reviewer B says: “The learner must choose and check the appropriate fields even in a guided workflow.” Whose reasoning is defensible? Give an action and an observable check that would support your decision.
u3-ch11/competitive-13,u3-ch11,competitive,B11,scenario:u3-ch11:11,93c413c7395ec8ee39ed754bc2966db5b529005e573e718a0342ce6ab36741ee,2026-09-11,"Necessary or sufficient? In this case, A learner confuses a query’s output visibility setting with its sort order. the proposed action is: “Identify and configure the correct grid rows for the different tasks.” Would performing that action alone establish that every relevant issue is solved? Explain what evidence and qualification your judgement requires."
u3-ch11/competitive-14,u3-ch11,competitive,B11,scenario:u3-ch11:12,a2623ac40aaae59f0c09374e200d2931bbab5dc18d643133cd9260ea14995bb8,2026-09-11,"Decision audit — A contact query should retrieve records for one specified city. A team reports success but provides no supporting observations. Using single-field criteria, specify a useful test, explain the consequence of overlooking it and evaluate the claim “A criterion on the city field automatically filters every unrelated field by the same text.”."
u3-ch11/competitive-15,u3-ch11,competitive,B11,scenario:u3-ch11:13,e3d4b180e0d2746cc17415e97906c0606a48c46cff28055956e9b2eba1f11262,2026-09-11,Evidence challenge — A query must show a particular class and only its students above a threshold. A check finds: “Only records satisfying the complete intended rule appear.” A learner concludes: “Testing either condition alone proves the combined result is correct.” Does that evidence justify the conclusion? Explain the logical error and a remaining limit on what can be concluded.
u3-ch11/competitive-16,u3-ch11,competitive,B11,scenario:u3-ch11:14,376c1d908b4502320dfa94f204578ae46dddda36ad5dccf28ed0bac573b9317f,2026-09-11,Compare two reviewers in this case: A teacher needs to repeat the same selection on updated student data next week. Reviewer A says: “Saving a query means its results can never change when the source changes.” Reviewer B says: “A saved retrieval definition can produce different results from updated source data.” Whose reasoning is defensible? Give an action and an observable check that would support your decision.
u3-ch11/competitive-17,u3-ch11,competitive,B11,scenario:u3-ch11:1;scenario:u3-ch11:6,9474ddebcfa55417f93f0bc410ce08a01b5d5e06185e3c6c187b29fa72029a05,2026-09-11,Evidence transfer challenge: Case A concerns selecting output fields: A result should show only StudentName and Marks from a wider student table. Case B concerns numerical query calculations: A query should show the value of each order line from Quantity and UnitPrice. A team checks only this observation from B: “A simple test order with known quantity and price gives the manually expected amount.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-18,u3-ch11,competitive,B11,scenario:u3-ch11:2;scenario:u3-ch11:7,c4a58559764ec2099a9e998aa6ed3cd8fd009de2f2ddb0e6f3b00e84614569d1,2026-09-11,"Evidence transfer challenge: Case A concerns inclusive threshold filtering: A list must include learners scoring 50 or more, including exactly 50. Case B concerns wildcard searches in query design: A query should list names that begin with R. A team checks only this observation from B: “Test names with and without the required prefix produce the intended matches.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs."
u3-ch11/competitive-19,u3-ch11,competitive,B11,scenario:u3-ch11:3;scenario:u3-ch11:8,2be91d6f8ca4a9d645b031a34775596fd25a7df1440dd70298b33408dba35d28,2026-09-11,Evidence transfer challenge: Case A concerns and conditions: A result must include ClassID 3 students who also score above 70. Case B concerns editing query criteria: A teacher changes the required minimum score from 50 to 60. A team checks only this observation from B: “Scores below 60 no longer appear in the result while the source retains those students.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-20,u3-ch11,competitive,B11,scenario:u3-ch11:4;scenario:u3-ch11:9,b23865b0bbb25ebc2142b31aafee0781e7d64ab6ffd9d34984ce1ad5155251c7,2026-09-11,Evidence transfer challenge: Case A concerns or conditions: A contact list should include customers from Delhi or Mumbai. Case B concerns checking numerical query summaries: A query reports the average of three complete scores but a reviewer has checked only one row. A team checks only this observation from B: “The reported mean matches a manual check of the included test scores.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-21,u3-ch11,competitive,B11,scenario:u3-ch11:5;scenario:u3-ch11:10,c14d3e3dac6d15539596f15a619607712b53874f0092c0b2676a6db7b49cb587,2026-09-11,Evidence transfer challenge: Case A concerns result ordering: A marks report needs the highest score first. Case B concerns query wizard field selection: A beginner needs a query showing only student names and marks. A team checks only this observation from B: “The query displays the required fields from the intended source.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-22,u3-ch11,competitive,B11,scenario:u3-ch11:6;scenario:u3-ch11:11,d86ddb316bff31d60f1866e2188956e2ddc1ae2deb8810803819e399a26aeb41,2026-09-11,Evidence transfer challenge: Case A concerns numerical query calculations: A query should show the value of each order line from Quantity and UnitPrice. Case B concerns query design grid: A learner confuses a query’s output visibility setting with its sort order. A team checks only this observation from B: “Changing the intended setting affects the corresponding aspect of the result.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-23,u3-ch11,competitive,B11,scenario:u3-ch11:7;scenario:u3-ch11:12,16b6d043ce0a5f8ebdea4def88e21e188709dc1ed62b0d43cd70509dc64bda0d,2026-09-11,Evidence transfer challenge: Case A concerns wildcard searches in query design: A query should list names that begin with R. Case B concerns single-field criteria: A contact query should retrieve records for one specified city. A team checks only this observation from B: “Records qualify according to the intended city value.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-24,u3-ch11,competitive,B11,scenario:u3-ch11:8;scenario:u3-ch11:13,070a7cbb0cb0a5712eef79ec5b68035edbcbc070b80a66c1e8212ab2dfd338ea,2026-09-11,Evidence transfer challenge: Case A concerns editing query criteria: A teacher changes the required minimum score from 50 to 60. Case B concerns multi-field criteria: A query must show a particular class and only its students above a threshold. A team checks only this observation from B: “Only records satisfying the complete intended rule appear.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-25,u3-ch11,competitive,B11,scenario:u3-ch11:9;scenario:u3-ch11:14,383dd4de8a9646b4a6fd71aafd11afa59b32ba47d2c773b4deaf48cb097b8369,2026-09-11,Evidence transfer challenge: Case A concerns checking numerical query summaries: A query reports the average of three complete scores but a reviewer has checked only one row. Case B concerns saving and reusing queries: A teacher needs to repeat the same selection on updated student data next week. A team checks only this observation from B: “Rerunning the query uses the intended current records and criteria.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-26,u3-ch11,competitive,B11,scenario:u3-ch11:10;scenario:u3-ch11:1,74369513cb004b101501885d650528598f4c78ef7334feaab8dcd2758ce10d52,2026-09-11,Evidence transfer challenge: Case A concerns query wizard field selection: A beginner needs a query showing only student names and marks. Case B concerns selecting output fields: A result should show only StudentName and Marks from a wider student table. A team checks only this observation from B: “The result displays the requested two fields and the source retains its other fields.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-27,u3-ch11,competitive,B11,scenario:u3-ch11:11;scenario:u3-ch11:2,22db61e6b15cde615093cf54f259c3d4b621bb1f84715deacd32f77155ca78cb,2026-09-11,"Evidence transfer challenge: Case A concerns query design grid: A learner confuses a query’s output visibility setting with its sort order. Case B concerns inclusive threshold filtering: A list must include learners scoring 50 or more, including exactly 50. A team checks only this observation from B: “Test rows scoring 49, 50 and 51 produce the expected exclusion and inclusions.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs."
u3-ch11/competitive-28,u3-ch11,competitive,B11,scenario:u3-ch11:12;scenario:u3-ch11:3,8cb4713a383a0008dd5f09fd6624b87cfc8d65b4ce54a25f085a5205666b0204,2026-09-11,Evidence transfer challenge: Case A concerns single-field criteria: A contact query should retrieve records for one specified city. Case B concerns and conditions: A result must include ClassID 3 students who also score above 70. A team checks only this observation from B: “A high-scoring student in another class is excluded from the result.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-29,u3-ch11,competitive,B11,scenario:u3-ch11:13;scenario:u3-ch11:4,6703e9b34a8c3e0489ec7592d2683bfbf00a6869b836a0deb2dfead3ca09c810,2026-09-11,Evidence transfer challenge: Case A concerns multi-field criteria: A query must show a particular class and only its students above a threshold. Case B concerns or conditions: A contact list should include customers from Delhi or Mumbai. A team checks only this observation from B: “Valid records from either named city appear and unrelated cities do not.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-30,u3-ch11,competitive,B11,scenario:u3-ch11:14;scenario:u3-ch11:5,14c3439faacf9e77c237e18e4768d2f0f449e9561d04ab6d2a4b33217080d77d,2026-09-11,Evidence transfer challenge: Case A concerns saving and reusing queries: A teacher needs to repeat the same selection on updated student data next week. Case B concerns result ordering: A marks report needs the highest score first. A team checks only this observation from B: “Retrieved marks run from higher to lower while all qualifying records remain.” Can it certify A as correctly resolved? Explain what additional evidence and qualification A needs.
u3-ch11/competitive-31,u3-ch11,competitive,B11,scenario:u3-ch11:1,dad7485ab1232f4e06ead07533fadc761515865e87bf3dd861c6b126530d9f8f,2026-09-11,"Claim versus demonstration: A result should show only StudentName and Marks from a wider student table. A learner accurately states “Selecting query output fields controls returned columns, not the source table’s stored columns.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove."
u3-ch11/competitive-32,u3-ch11,competitive,B11,scenario:u3-ch11:2,44349e489c09929037db5af5ff90b33f22022d458131aff42fe0215661a4a6ad,2026-09-11,"Claim versus demonstration: A list must include learners scoring 50 or more, including exactly 50. A learner accurately states “A strict greater-than comparison excludes equality at the boundary.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove."
u3-ch11/competitive-33,u3-ch11,competitive,B11,scenario:u3-ch11:3,10a65dcc6c78501ccbc54d451affa22e73b35c6d49a7ee9f91e71d715ffc5e39,2026-09-11,Claim versus demonstration: A result must include ClassID 3 students who also score above 70. A learner accurately states “OR permits either condition; AND requires both.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u3-ch11/competitive-34,u3-ch11,competitive,B11,scenario:u3-ch11:4,1019b9fd8e05e02cb50b8a480b3be27c803a27b804a1deec4ecb73bed8f7b310,2026-09-11,"Claim versus demonstration: A contact list should include customers from Delhi or Mumbai. A learner accurately states “The alternatives are satisfied by either allowed value, not by impossible simultaneous equality.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove."
u3-ch11/competitive-35,u3-ch11,competitive,B11,scenario:u3-ch11:5,585b3ad8c97200a4e167a0981c305161f15809cf61bd581524d0f80650dbb415,2026-09-11,Claim versus demonstration: A marks report needs the highest score first. A learner accurately states “Descending order sorts rows; it does not itself limit the result to one row.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u3-ch11/competitive-36,u3-ch11,competitive,B11,scenario:u3-ch11:6,54df64701149d52746a918c8f757ab710ca0591ad2831edb2d3908f97c35b142,2026-09-11,Claim versus demonstration: A query should show the value of each order line from Quantity and UnitPrice. A learner accurately states “A calculation must use the intended operands and operation.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u3-ch11/competitive-37,u3-ch11,competitive,B11,scenario:u3-ch11:7,6046de1f6a5a3b7ee459e69f1da367c4567f6cc621c400d809b5ec85f3eb1e7a,2026-09-11,Claim versus demonstration: A query should list names that begin with R. A learner accurately states “A starting-letter condition and an ending-letter condition select different patterns.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u3-ch11/competitive-38,u3-ch11,competitive,B11,scenario:u3-ch11:8,f92c0236e8d053e2375d3b1396ca89779e389a3252194724853c04b351f8cbeb,2026-09-11,"Claim versus demonstration: A teacher changes the required minimum score from 50 to 60. A learner accurately states “A retrieval criterion changes which records are displayed, not the stored records themselves.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove."
u3-ch11/competitive-39,u3-ch11,competitive,B11,scenario:u3-ch11:9,371548034f3f28d26337e4b9a95b203eae8ce03f4d1ecc9162f0f85ffaea1377,2026-09-11,Claim versus demonstration: A query reports the average of three complete scores but a reviewer has checked only one row. A learner accurately states “A summary depends on the full intended set of included values.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u3-ch11/competitive-40,u3-ch11,competitive,B11,scenario:u3-ch11:10,41e42c85a04356fb59594131506920994ab1ba06391e6fd4c25399e302b8204c,2026-09-11,Claim versus demonstration: A beginner needs a query showing only student names and marks. A learner accurately states “The learner must choose and check the appropriate fields even in a guided workflow.” but has not checked the actual result. Distinguish knowing the principle from demonstrating success. State a suitable observation and explain what it cannot prove.
u3-ch12/mcq-1,u3-ch12,mcq,B12,mcq:u3-ch12:1,ff9ff0ce5b02edfc2a90cc88d7f7912a916cc09d6554878cdac9373c9fe24a03,2026-09-11,Which object provides a user-friendly interface for entering student records?
u3-ch12/mcq-2,u3-ch12,mcq,B12,mcq:u3-ch12:2,8bf6dcbcfe0d6aa951e40fef366bd8a74295c8fc6e2ebc34ad99cb8351505c35,2026-09-11,Which object is intended for a formatted printable summary of database data?
u3-ch12/mcq-3,u3-ch12,mcq,B12,mcq:u3-ch12:3,52c1d29cfca77caf121729748bd539868b9fbde07415e5f18cb389daccef74a8,2026-09-11,Which form control displays fixed explanatory text?
u3-ch12/mcq-4,u3-ch12,mcq,B12,mcq:u3-ch12:4,eef780efaa44a1f00e324ab49bb92a236fb934e5817d53dac2eab63254c0b3fb,2026-09-11,Which control is suitable for a yes/no field such as ConsentGiven?
